pdbid	total_aa	distinct_bp	tot_aa_var_1kgenomes	dist_bp_var_1kgenomes	perc_var_1kgenomes
3DBP	514	257	34	18	0.0661
2I78	2904	726	192	49	0.0661
3BGJ	514	257	34	18	0.0661
2G5P	1452	726	96	49	0.0661
3OPM	2905	728	192	49	0.0661
2WU7	348	348	23	23	0.0661
3FG6	1453	197	96	13	0.0661
3BK0	514	257	34	18	0.0661
3LRN	242	121	16	8	0.0661
1WFC	333	333	22	26	0.0661
2B6F	121	121	8	8	0.0661
2QFB	1210	121	80	8	0.0661
2OQV	1452	726	96	49	0.0661
3Q8W	1452	726	96	49	0.0661
1ZVR	514	514	34	34	0.0661
2OQI	2904	726	192	49	0.0661
2G63	2904	726	192	49	0.0661
3LRR	242	121	16	8	0.0661
2OAG	2904	726	192	49	0.0661
2QFD	1210	121	80	8	0.0661
3OS3	227	227	15	16	0.0661
2I03	2904	726	192	49	0.0661
2G5T	1452	726	96	49	0.0661
1YZS	121	121	8	8	0.0661
2A9U	257	132	17	9	0.0661
3BVJ	514	257	34	18	0.0661
2P1F	257	257	17	18	0.0661
3BGG	257	257	17	18	0.0661
3G3D	515	259	34	18	0.0660
3SWW	1454	727	96	49	0.0660
2P8S	1454	727	96	49	0.0660
1N1M	1454	728	96	49	0.0660
4EH9	318	318	21	25	0.0660
3Q0T	1454	727	96	49	0.0660
3G0B	2908	728	192	49	0.0660
3L8S	318	318	21	25	0.0660
3O95	2908	728	192	49	0.0660
2OGZ	1454	728	96	49	0.0660
2X7A	561	61	37	4	0.0660
1R9M	2909	728	192	49	0.0660
1FYC	106	106	7	7	0.0660
2OLE	1454	728	96	49	0.0660
3NOX	1454	727	96	49	0.0660
1U8E	1454	728	96	49	0.0660
3O9V	2909	728	192	49	0.0660
3F6K	652	652	43	44	0.0660
2FSM	303	303	20	24	0.0660
4DLI	318	318	21	25	0.0660
3KB7	288	288	19	21	0.0660
1TKR	1454	728	96	49	0.0660
2QKY	2908	727	192	49	0.0660
2AJL	1454	728	96	49	0.0660
2LMI	106	106	7	7	0.0660
3MW7	515	259	34	18	0.0660
1TK3	1454	728	96	49	0.0660
3S4Q	303	303	20	24	0.0660
3L8X	303	303	20	24	0.0660
3EIO	1454	728	96	49	0.0660
3RCQ	197	197	13	13	0.0660
3FHT	773	393	51	26	0.0660
2JOX	106	106	7	7	0.0660
3SX4	1454	727	96	49	0.0660
3HMM	288	288	19	21	0.0660
4A5S	1454	727	96	49	0.0660
4DTC	1456	728	96	49	0.0659
4FAD	728	728	48	50	0.0659
3KWF	1456	728	96	49	0.0659
2GQJ	91	91	6	7	0.0659
2WO1	349	181	23	12	0.0659
3C45	1456	728	96	49	0.0659
2OPM	334	334	22	24	0.0659
2DIR	91	91	6	6	0.0659
2JID	1456	728	96	49	0.0659
3HAB	1456	728	96	49	0.0659
3KWJ	1456	728	96	49	0.0659
1YV5	334	334	22	24	0.0659
1L8K	273	273	18	19	0.0659
3D4L	1456	728	96	49	0.0659
3K9J	258	142	17	9	0.0659
2QJR	1456	728	96	49	0.0659
3PRE	728	728	48	50	0.0659
3BJM	1456	728	96	49	0.0659
4KSP	410	206	27	19	0.0659
2OPN	334	334	22	24	0.0659
3DBZ	455	153	30	10	0.0659
3SD5	698	698	46	48	0.0659
1X70	1456	728	96	49	0.0659
3G33	1032	517	68	35	0.0659
2IIT	1456	728	96	49	0.0659
1K6O	258	174	17	13	0.0659
3HAC	1456	728	96	49	0.0659
3EDV	637	319	42	22	0.0659
1RWQ	1456	728	96	49	0.0659
3F8S	1456	728	96	49	0.0659
3IKR	455	152	30	10	0.0659
2QT9	1456	728	96	49	0.0659
3QBJ	1456	728	96	49	0.0659
2RGU	1456	728	96	49	0.0659
3K9K	258	142	17	9	0.0659
2WT8	364	92	24	6	0.0659
2HNT	91	91	6	7	0.0659
3H0C	1456	728	96	49	0.0659
2HHA	1456	728	96	49	0.0659
3TG5	425	425	28	29	0.0659
1NU6	1456	728	96	49	0.0659
3MO7	258	258	17	18	0.0659
2QOE	1456	728	96	49	0.0659
2IIV	1456	728	96	49	0.0659
2BUB	1456	728	96	49	0.0659
3TBL	880	320	58	24	0.0659
2O71	91	91	6	6	0.0659
3C43	1456	728	96	49	0.0659
3OC0	1456	728	96	49	0.0659
2FJP	1456	728	96	49	0.0659
2OPH	1456	728	96	49	0.0659
2QTB	1456	728	96	49	0.0659
1NU8	1456	728	96	49	0.0659
4E52	456	152	30	10	0.0658
3QEN	456	230	30	15	0.0658
3MWE	729	729	48	50	0.0658
3VJL	1458	729	96	49	0.0658
2C0L	395	395	26	28	0.0658
3S7R	152	77	10	5	0.0658
2RIP	729	729	48	49	0.0658
3VHU	243	243	16	16	0.0658
3H95	152	152	10	10	0.0658
3VJM	1458	729	96	49	0.0658
2BAK	319	319	21	25	0.0658
1J2E	1458	729	96	49	0.0658
2NPQ	304	304	20	24	0.0658
1BO0	76	76	5	6	0.0658
3W2T	1458	729	96	49	0.0658
2PK4	76	76	5	5	0.0658
1HLG	730	365	48	25	0.0658
1WCY	1458	729	96	49	0.0658
1PK4	76	76	5	5	0.0658
3RPP	638	214	42	17	0.0658
3EGI	699	188	46	14	0.0658
3IUY	380	205	25	15	0.0658
1PMK	152	76	10	5	0.0658
3IKN	456	152	30	10	0.0658
1NCV	152	76	10	6	0.0658
4A9Y	319	319	21	25	0.0658
3VJK	1458	729	96	49	0.0658
3D3W	486	244	32	16	0.0658
4HDO	380	380	25	26	0.0658
3KTF	274	93	18	6	0.0657
1YK8	213	213	14	15	0.0657
2OJG	335	335	22	22	0.0657
4FMQ	350	350	23	23	0.0657
3SAG	700	351	46	22	0.0657
1TVO	350	350	23	23	0.0657
3APF	731	731	48	50	0.0657
2K7Z	213	213	14	15	0.0657
3MW1	335	335	22	26	0.0657
4GKO	1918	364	126	22	0.0657
3KX1	213	213	14	15	0.0657
3FML	335	335	22	26	0.0657
2AUX	213	213	14	15	0.0657
2ZOQ	700	350	46	23	0.0657
2PVW	685	685	45	48	0.0657
3MXO	350	179	23	12	0.0657
2OQ5	213	213	14	14	0.0657
2Y9Q	350	350	23	23	0.0657
1WZY	350	350	23	23	0.0657
2WU6	350	350	23	23	0.0657
3RAW	700	351	46	23	0.0657
3SAF	700	351	46	22	0.0657
2EX4	426	213	28	15	0.0657
3ODZ	320	320	21	25	0.0656
3ZSI	305	305	20	24	0.0656
4AUV	122	34	8	2	0.0656
2YW8	61	61	4	4	0.0656
4JKG	427	220	28	14	0.0656
1K1G	122	122	8	8	0.0656
2CG5	244	244	16	16	0.0656
4GEO	305	305	20	24	0.0656
2I50	122	122	8	9	0.0656
1D1J	549	138	36	10	0.0656
1PR9	488	244	32	16	0.0656
3HV3	320	320	21	25	0.0656
4FLH	732	732	48	50	0.0656
1WNT	976	244	64	16	0.0656
3PS6	732	732	48	50	0.0656
3D7G	686	686	45	48	0.0656
3O5X	244	244	16	18	0.0656
3PEQ	488	245	32	16	0.0656
3RBU	686	686	45	48	0.0656
3UVP	320	320	21	25	0.0656
1IRH	61	61	4	4	0.0656
2EAK	427	143	28	10	0.0656
3U88	885	456	58	35	0.0655
2RIC	458	153	30	10	0.0655
3FSK	336	336	22	26	0.0655
3FHR	229	229	15	15	0.0655
3FLN	336	336	22	26	0.0655
2Z0V	412	212	27	14	0.0655
3HVC	306	306	20	24	0.0654
3QIJ	520	271	34	20	0.0654
3K2J	214	107	14	7	0.0654
3ODO	734	367	48	24	0.0654
3L08	719	719	47	49	0.0654
4E8A	306	306	20	24	0.0654
4F9B	459	230	30	18	0.0654
2ZDX	627	333	41	22	0.0654
1NZI	306	159	20	10	0.0654
1YT7	214	214	14	15	0.0654
1PME	321	321	21	21	0.0654
2G5R	107	107	7	7	0.0654
2DF3	107	107	7	7	0.0654
2HW5	1560	260	102	18	0.0654
1UPQ	107	107	7	9	0.0654
2NLK	520	520	34	34	0.0654
1BJ8	107	107	7	7	0.0654
1SNK	214	214	14	15	0.0654
4DLJ	321	321	21	25	0.0654
1UPR	107	107	7	9	0.0654
4EH8	321	321	21	25	0.0654
1ZW5	337	337	22	24	0.0653
3FLS	337	337	22	26	0.0653
4H3Q	352	352	23	23	0.0653
1HMC	291	148	19	10	0.0653
4KZC	704	704	46	48	0.0653
3EH2	2189	760	143	51	0.0653
3DY6	490	246	32	16	0.0653
4A4L	291	291	19	21	0.0653
2OGQ	199	199	13	14	0.0653
2YAC	291	291	19	21	0.0653
4DFL	245	245	16	16	0.0653
4FUX	337	337	22	22	0.0653
1VCA	398	199	26	13	0.0653
3UMN	352	126	23	8	0.0653
4A4O	291	291	19	21	0.0653
3TON	1780	890	116	59	0.0652
3LUJ	399	144	26	9	0.0652
2OQS	92	92	6	7	0.0652
1CKS	230	78	15	5	0.0652
3GCQ	322	322	21	25	0.0652
1J1L	276	276	18	18	0.0652
4AT3	276	276	18	19	0.0652
3KF7	322	322	21	25	0.0652
3TOP	1780	890	116	59	0.0652
3RJW	368	187	24	11	0.0652
1W2R	138	138	9	9	0.0652
4AVM	230	230	15	15	0.0652
3HLL	322	322	21	25	0.0652
4F9A	460	231	30	18	0.0652
3NZU	706	706	46	48	0.0652
1ZH5	353	177	23	12	0.0652
3JUB	138	138	9	9	0.0652
4G1F	2868	724	187	48	0.0652
3O0U	215	215	14	15	0.0651
7PCK	860	215	56	15	0.0651
3CCC	2888	722	188	48	0.0651
3B7O	261	261	17	19	0.0651
1NL6	430	215	28	15	0.0651
1ATK	215	215	14	15	0.0651
3S4J	338	338	22	24	0.0651
1QDU	1290	215	84	15	0.0651
2ATO	215	215	14	15	0.0651
3KWZ	215	215	14	15	0.0651
1AYW	215	215	14	15	0.0651
2OOT	676	676	44	47	0.0651
1U9V	215	215	14	15	0.0651
4DMX	215	215	14	15	0.0651
3KW9	215	215	14	15	0.0651
1AU2	215	215	14	15	0.0651
2UYY	1167	292	76	19	0.0651
4BL1	292	292	19	22	0.0651
1Q6K	215	215	14	15	0.0651
2QIS	338	338	22	24	0.0651
2BDL	215	215	14	15	0.0651
2RAH	338	338	22	24	0.0651
1TU6	430	215	28	15	0.0651
1U9W	215	215	14	15	0.0651
4DMY	430	215	28	15	0.0651
1AU3	215	215	14	15	0.0651
1AYU	215	215	14	15	0.0651
3H7D	430	215	28	15	0.0651
2DHO	215	215	14	14	0.0651
1NLJ	430	215	28	15	0.0651
1AU0	215	215	14	15	0.0651
3C9E	215	215	14	15	0.0651
2OU7	292	292	19	21	0.0651
1I3O	630	329	41	21	0.0651
3CCB	2890	724	188	48	0.0651
1U9X	215	215	14	15	0.0651
1AU4	215	215	14	15	0.0651
2DQ7	261	261	17	17	0.0651
1YK7	215	215	14	15	0.0651
2AUZ	215	215	14	15	0.0651
3O1G	215	215	14	15	0.0651
2XIO	292	292	19	20	0.0651
1AYV	215	215	14	15	0.0651
3FKO	338	338	22	26	0.0651
1BGO	215	215	14	15	0.0651
2PKD	645	109	42	7	0.0651
1UPK	292	292	19	20	0.0651
2ZHM	568	143	37	10	0.0651
4EH5	307	307	20	24	0.0651
2RLP	123	123	8	8	0.0650
3D7D	692	692	45	48	0.0650
4EH2	323	323	21	25	0.0650
1PFQ	1447	731	94	49	0.0650
3LUG	400	143	26	9	0.0650
2XEJ	692	692	45	48	0.0650
3BXM	692	692	45	48	0.0650
2PVV	692	692	45	48	0.0650
2XEF	692	692	45	48	0.0650
3BI0	692	692	45	48	0.0650
3IWW	692	692	45	48	0.0650
4EH7	323	323	21	25	0.0650
3PJ3	200	200	13	13	0.0650
4EH4	323	323	21	25	0.0650
2XEG	692	692	45	48	0.0650
3SJF	692	692	45	48	0.0650
3BI1	692	692	45	48	0.0650
3K5K	369	185	24	11	0.0650
1QND	123	123	8	9	0.0650
3EO3	554	187	36	14	0.0650
4BKF	1292	646	84	44	0.0650
4F1S	723	723	47	49	0.0650
3BHX	692	692	45	48	0.0650
1FQ1	477	477	31	33	0.0650
3D7H	692	692	45	48	0.0650
2XEI	692	692	45	48	0.0650
3RYE	339	339	22	24	0.0649
1IAN	308	308	20	24	0.0649
1DUJ	185	185	12	12	0.0649
4JLG	493	247	32	16	0.0649
3HRB	339	339	22	26	0.0649
4F26	77	77	5	6	0.0649
4F99	231	231	15	18	0.0649
3OD6	339	339	22	26	0.0649
3TMM	185	185	12	13	0.0649
2NO1	447	242	29	16	0.0649
3CBB	154	78	10	5	0.0649
2A1J	77	77	5	5	0.0649
3FMJ	339	339	22	26	0.0649
2LCW	108	108	7	7	0.0648
3FN1	247	247	16	16	0.0648
4HDQ	386	386	25	26	0.0648
3S2A	725	725	47	49	0.0648
3PJ2	216	216	14	14	0.0648
3G0C	2888	724	187	48	0.0648
4H6J	216	216	14	15	0.0648
3OG8	247	124	16	8	0.0648
3B0W	432	217	28	13	0.0648
2UZR	108	108	7	8	0.0648
4J52	293	293	19	21	0.0648
2ZQQ	1575	266	102	19	0.0648
2H2M	108	108	7	8	0.0648
3IW6	324	324	21	25	0.0648
2VFX	2392	205	155	13	0.0648
3NNX	324	324	21	25	0.0648
3FC2	293	293	19	21	0.0648
1UNR	108	108	7	8	0.0648
4J53	293	293	19	21	0.0648
2A8I	586	320	38	20	0.0648
2WL8	432	110	28	7	0.0648
2I1M	247	247	16	16	0.0648
3RL8	463	95	30	7	0.0648
3EBB	1018	262	66	17	0.0648
3UYS	1096	289	71	19	0.0648
3T6G	617	310	40	22	0.0648
2PE6	232	232	15	15	0.0647
2F7S	340	172	22	11	0.0647
1B98	201	117	13	11	0.0647
3R1N	232	232	15	15	0.0647
3DYD	742	372	48	25	0.0647
3JUD	139	139	9	9	0.0647
4FV4	309	309	20	20	0.0647
2GFS	340	340	22	26	0.0647
1P5Q	834	278	54	19	0.0647
2P5X	402	204	26	13	0.0647
1OZ1	340	340	22	26	0.0647
3ODW	604	320	39	21	0.0646
2VE7	727	397	47	26	0.0646
3DL2	542	281	35	19	0.0646
4DA5	619	341	40	22	0.0646
2OWB	294	294	19	21	0.0646
3VBT	263	263	17	17	0.0646
3VBY	263	263	17	17	0.0646
2RKU	294	294	19	21	0.0646
2ZAZ	341	341	22	26	0.0645
4FGF	124	124	8	8	0.0645
3ZQS	372	186	24	13	0.0645
4FUY	310	310	20	20	0.0645
3MQ7	1116	93	72	6	0.0645
3MEW	155	155	10	10	0.0645
3N6K	341	341	22	24	0.0645
1FBR	93	93	6	6	0.0645
3QBH	977	328	63	21	0.0645
4GLP	310	310	20	20	0.0645
2LOM	93	93	6	6	0.0645
1FGA	124	124	8	8	0.0645
1BFB	124	124	8	8	0.0645
3M06	372	62	24	4	0.0645
2ZB1	341	341	22	26	0.0645
3MGY	310	310	20	24	0.0645
3K5D	976	326	63	21	0.0645
2Q3F	341	171	22	11	0.0645
1K4U	62	62	4	4	0.0645
2EA6	62	62	4	4	0.0645
3FLW	341	341	22	26	0.0645
2P57	124	124	8	9	0.0645
3I2N	341	341	22	24	0.0645
1BFC	124	124	8	8	0.0645
3FLQ	341	341	22	26	0.0645
3HEC	310	310	20	24	0.0645
3M58	248	248	16	16	0.0645
2I6K	434	219	28	14	0.0645
2F7M	341	341	22	24	0.0645
2OR4	682	682	44	47	0.0645
1S1G	217	110	14	7	0.0645
3GCV	326	326	21	25	0.0644
2WFD	466	233	30	15	0.0644
3TG3	497	127	32	8	0.0644
2G30	233	233	15	16	0.0644
2IV8	233	233	15	16	0.0644
2ONC	2874	722	185	48	0.0644
1E42	466	233	30	16	0.0644
2Q5G	450	236	29	15	0.0644
3RQ7	202	202	13	14	0.0644
2I9A	497	128	32	8	0.0644
1R39	342	342	22	26	0.0643
2F94	342	342	22	24	0.0643
3SJE	684	684	44	47	0.0643
1ZSQ	513	513	33	33	0.0643
4FV5	311	311	20	20	0.0643
2KSR	140	140	9	9	0.0643
1OLM	1166	398	75	28	0.0643
3SJX	684	684	44	47	0.0643
2UZP	420	140	27	9	0.0643
2CKO	639	324	41	22	0.0642
3VBV	265	265	17	17	0.0642
1CX8	5112	639	328	43	0.0642
1YVL	1246	652	80	41	0.0642
2NSU	1278	639	82	43	0.0642
2HXY	1496	374	96	23	0.0642
4EH3	327	327	21	25	0.0642
2VX0	265	265	17	17	0.0642
2NO0	452	242	29	16	0.0642
1YZX	436	218	28	17	0.0642
2CKQ	639	328	41	22	0.0642
3VBX	265	265	17	17	0.0642
3G0D	2882	724	185	48	0.0642
1UIT	109	109	7	7	0.0642
4JKE	218	218	14	14	0.0642
1Y7X	109	109	7	8	0.0642
2V90	562	94	36	6	0.0641
3UWN	312	312	20	20	0.0641
2F92	343	343	22	24	0.0641
2F3F	983	329	63	21	0.0641
2F8C	343	343	22	24	0.0641
3N46	343	343	22	24	0.0641
3OC1	312	312	20	24	0.0641
3N5H	343	343	22	24	0.0641
3N3L	343	343	22	24	0.0641
3FMK	343	343	22	26	0.0641
2QD9	312	312	20	24	0.0641
3N49	343	343	22	24	0.0641
2JXX	78	78	5	5	0.0641
4DVI	390	205	25	15	0.0641
3N1V	343	343	22	24	0.0641
3D7F	686	686	44	47	0.0641
2F9K	343	343	22	24	0.0641
3N5J	343	343	22	24	0.0641
4AA4	343	343	22	26	0.0641
2OAX	1341	242	86	16	0.0641
3MH2	312	312	20	24	0.0641
3I5Z	312	312	20	20	0.0641
3G0G	2822	724	181	48	0.0641
3SF4	1077	396	69	26	0.0641
2YUQ	78	78	5	5	0.0641
3FKN	343	343	22	26	0.0641
3N1W	343	343	22	24	0.0641
1QZ2	843	281	54	19	0.0641
1X57	78	78	5	5	0.0641
3B7L	343	343	22	24	0.0641
3N45	343	343	22	24	0.0641
3LFD	312	312	20	24	0.0641
3FMM	343	343	22	26	0.0641
4E6C	312	312	20	24	0.0641
3P87	1404	234	90	17	0.0641
2G4C	1498	377	96	26	0.0641
4JQF	156	156	10	11	0.0641
2YTC	78	78	5	5	0.0641
2PX9	375	375	24	25	0.0640
2QJF	781	391	50	25	0.0640
1JUO	344	172	22	12	0.0640
1HBX	531	181	34	13	0.0640
2LD4	172	172	11	11	0.0640
2DOK	297	156	19	10	0.0640
1HZD	1593	266	102	19	0.0640
1BAS	125	125	8	8	0.0640
3MJW	703	703	45	47	0.0640
2ZQR	1593	266	102	19	0.0640
1O6U	1109	380	71	27	0.0640
3ENB	219	219	14	14	0.0639
4JKF	219	219	14	14	0.0639
2ICJ	219	219	14	14	0.0639
2HEV	266	266	17	18	0.0639
4JK9	438	221	28	14	0.0639
4E5A	313	313	20	24	0.0639
3ZSH	313	313	20	24	0.0639
3TSE	266	266	17	17	0.0639
2DBA	141	141	9	9	0.0638
2GHF	94	94	6	6	0.0638
4F3J	141	141	9	9	0.0638
4FV3	345	345	22	22	0.0638
3FLZ	345	345	22	26	0.0638
4BK5	643	643	41	42	0.0638
2A3J	94	94	6	6	0.0638
3MPT	345	345	22	26	0.0638
4EZM	1976	360	126	22	0.0638
4AT4	282	282	18	19	0.0638
4BKA	643	643	41	42	0.0638
4AAC	345	345	22	26	0.0638
1WQ1	486	486	31	36	0.0638
3FMH	345	345	22	26	0.0638
2YY1	141	141	9	9	0.0638
2CQ1	94	94	6	6	0.0638
3L5I	282	282	18	20	0.0638
3F5O	1098	139	70	10	0.0638
3Q91	423	133	27	9	0.0638
3FLY	345	345	22	26	0.0638
3P0U	408	223	26	13	0.0637
1ZYJ	314	314	20	24	0.0637
3AU4	502	502	32	33	0.0637
2VWZ	267	267	17	17	0.0637
3F1R	314	157	20	10	0.0637
2ZDY	675	357	43	24	0.0637
3GCS	314	314	20	24	0.0637
2VWX	267	267	17	17	0.0637
2VX1	267	267	17	17	0.0637
3G0H	408	408	26	26	0.0637
1KV1	314	314	20	24	0.0637
3QK0	706	706	45	47	0.0637
2NO9	455	242	29	16	0.0637
2VWY	267	267	17	17	0.0637
3MPA	314	314	20	24	0.0637
1FEW	173	173	11	12	0.0636
4GA3	346	346	22	24	0.0636
4HQA	110	110	7	7	0.0636
1RJB	220	220	14	14	0.0636
2EAL	283	142	18	9	0.0636
4H5C	346	346	22	24	0.0636
2ZI9	456	242	29	16	0.0636
2ZHK	283	142	18	9	0.0636
2ICK	220	220	14	14	0.0636
2F8Z	346	346	22	24	0.0636
1BYW	110	110	7	7	0.0636
4H5D	346	346	22	24	0.0636
4JKD	440	220	28	14	0.0636
4DEM	346	346	22	24	0.0636
4JKA	440	221	28	14	0.0636
2F89	346	346	22	24	0.0636
1OWX	110	110	7	7	0.0636
2ZVL	1416	242	90	17	0.0636
4H5E	346	346	22	24	0.0636
2OAH	330	330	21	21	0.0636
3UVH	456	238	29	17	0.0636
3NBI	173	173	11	11	0.0636
3FVO	252	126	16	8	0.0635
3M1B	1448	362	92	27	0.0635
4JKB	441	221	28	14	0.0635
3FV1	252	126	16	8	0.0635
3H63	630	315	40	20	0.0635
3HNF	1433	736	91	47	0.0635
4JK8	441	221	28	14	0.0635
3H68	630	315	40	20	0.0635
3H60	630	315	40	20	0.0635
2LGQ	63	63	4	5	0.0635
3HNC	1433	738	91	47	0.0635
2RNB	63	63	4	5	0.0635
1BFG	126	126	8	8	0.0635
3FV2	252	126	16	8	0.0635
3FVK	252	126	16	8	0.0635
3UVR	315	315	20	24	0.0635
4HNM	441	441	28	29	0.0635
3H69	630	315	40	20	0.0635
3H61	630	315	40	20	0.0635
3EG9	1465	1465	93	96	0.0635
2G59	551	294	35	19	0.0635
3H66	630	315	40	20	0.0635
3FVN	252	126	16	8	0.0635
3M17	1448	362	92	27	0.0635
3FUZ	252	126	16	8	0.0635
3EWS	803	415	51	26	0.0635
3H62	630	315	40	20	0.0635
2ECN	63	63	4	5	0.0635
3FVG	252	126	16	8	0.0635
2KEA	63	63	4	4	0.0635
3H67	630	315	40	20	0.0635
2LCE	63	63	4	4	0.0635
2AC3	252	252	16	16	0.0635
2RN9	63	63	4	5	0.0635
1YZT	284	143	18	9	0.0634
4GPQ	426	426	27	31	0.0634
1QTY	757	190	48	12	0.0634
2DLR	142	142	9	9	0.0634
4E47	947	243	60	16	0.0634
3EFO	1451	1451	92	95	0.0634
1ULH	726	390	46	27	0.0634
4G2Y	268	268	17	17	0.0634
4GQ3	426	426	27	31	0.0634
3CQG	347	347	22	22	0.0634
2ZHL	568	142	36	9	0.0634
1X1F	142	142	9	9	0.0634
2YRO	142	142	9	9	0.0634
3UZP	568	292	36	19	0.0634
3D7Z	347	347	22	26	0.0634
3MWD	694	694	44	46	0.0634
1S2H	205	205	13	13	0.0634
2B8L	332	332	21	21	0.0633
2PA2	158	79	10	5	0.0633
4LD6	79	79	5	5	0.0633
3O8T	316	316	20	24	0.0633
4ATM	221	221	14	15	0.0633
3K5F	979	329	62	21	0.0633
3LFB	316	316	20	24	0.0633
2IRZ	332	332	21	21	0.0633
4FZF	600	600	38	39	0.0633
4F9C	221	221	14	17	0.0633
3K5C	995	337	63	21	0.0633
3O8U	316	316	20	24	0.0633
3DV1	996	338	63	21	0.0633
3OBG	316	316	20	24	0.0633
3K5G	995	337	63	21	0.0633
1HRA	79	79	5	6	0.0633
2IS0	332	332	21	21	0.0633
2SHP	916	458	58	34	0.0633
3OBJ	316	316	20	24	0.0633
4AA5	332	332	21	25	0.0633
4JKH	442	221	28	14	0.0633
2NTR	332	332	21	21	0.0633
1CCZ	158	158	10	10	0.0633
2F3E	995	337	63	21	0.0633
3HNE	1407	723	89	47	0.0633
2BZ2	79	79	5	5	0.0633
1Z5W	379	379	24	24	0.0633
3PI5	995	337	63	21	0.0633
1X6H	79	79	5	5	0.0633
4JK7	442	221	28	14	0.0633
3MH0	316	316	20	24	0.0633
3DV5	995	337	63	21	0.0633
3LFA	316	316	20	24	0.0633
3KFX	459	242	29	16	0.0632
3NNV	348	348	22	26	0.0632
1M7Q	348	348	22	26	0.0632
2L76	95	95	6	7	0.0632
1G3M	570	290	36	20	0.0632
4GQ6	427	427	27	31	0.0632
1DI9	348	348	22	26	0.0632
4ET7	174	174	11	11	0.0632
4JKC	427	221	27	14	0.0632
3KQ7	348	348	22	26	0.0632
3ZKG	680	355	43	23	0.0632
1RKE	427	395	27	26	0.0632
3SHZ	269	269	17	17	0.0632
2LQ7	95	95	6	6	0.0632
1HTJ	174	174	11	12	0.0632
2DNO	95	95	6	6	0.0632
2DA6	95	95	6	6	0.0632
1W2F	522	269	33	18	0.0632
3NNU	348	348	22	26	0.0632
2KRR	174	174	11	11	0.0632
1OUK	348	348	22	26	0.0632
4I10	380	380	24	25	0.0632
3FMN	333	333	21	25	0.0631
3UX2	111	111	7	7	0.0631
3UVQ	317	317	20	24	0.0631
2KPW	111	111	7	7	0.0631
1RK4	412	213	26	14	0.0631
3H64	618	315	39	20	0.0631
2P8H	333	333	21	21	0.0631
3LFC	317	317	20	24	0.0631
4E2E	222	222	14	14	0.0631
2EDN	111	111	7	7	0.0631
3HAH	491	250	31	17	0.0631
4FZA	602	602	38	39	0.0631
2RJD	317	317	20	20	0.0631
2JJZ	396	115	25	8	0.0631
4FAO	2155	271	136	19	0.0631
4GQ4	428	428	27	31	0.0631
2LVA	111	111	7	7	0.0631
2ZNU	127	127	8	8	0.0630
3P8E	540	270	34	18	0.0630
3UMX	254	254	16	16	0.0630
3GC7	349	349	22	26	0.0630
2ZB0	349	349	22	26	0.0630
1OVE	349	349	22	26	0.0630
3NNW	349	349	22	26	0.0630
2FGF	127	127	8	8	0.0630
3UX3	254	127	16	8	0.0630
2ZNS	127	127	8	8	0.0630
1R3C	349	349	22	26	0.0630
2IY0	365	365	23	23	0.0630
4DXA	381	381	24	25	0.0630
4F02	349	175	22	12	0.0630
1QKL	127	127	8	8	0.0630
2ZNT	127	127	8	8	0.0630
2I0H	349	349	22	26	0.0630
3RIN	349	349	22	26	0.0630
3S3I	349	349	22	26	0.0630
3U8W	349	349	22	26	0.0630
3LFE	318	318	20	24	0.0629
1OUY	350	350	22	26	0.0629
2YUI	175	175	11	11	0.0629
2RG5	318	318	20	24	0.0629
3U8Z	874	245	55	16	0.0629
4FV0	334	334	21	21	0.0629
4G6N	334	334	21	21	0.0629
1GO4	779	197	49	13	0.0629
4AT5	286	286	18	19	0.0629
4AKV	652	329	41	23	0.0629
3ZYI	668	668	42	43	0.0629
2FDP	924	315	58	21	0.0628
4IGG	1465	745	92	46	0.0628
3U12	191	100	12	7	0.0628
3B94	382	113	24	8	0.0628
2WQO	207	207	13	13	0.0628
1FLT	382	193	24	12	0.0628
3VON	4302	508	270	28	0.0628
2JBM	3438	290	216	18	0.0628
3VV0	223	223	14	14	0.0628
3KYR	923	323	58	20	0.0628
4FSV	366	366	23	23	0.0628
2NZ8	430	430	27	27	0.0628
2JAJ	541	279	34	18	0.0628
3RII	399	206	25	13	0.0627
3MVM	638	323	40	24	0.0627
2YIX	351	351	22	26	0.0627
3IW8	319	319	20	24	0.0627
2ZKJ	686	362	43	25	0.0627
1WBO	351	351	22	26	0.0627
1BL6	351	351	22	26	0.0627
1ZZL	351	351	22	26	0.0627
1YTY	351	176	22	11	0.0627
4EH6	319	319	20	24	0.0627
1BMK	351	351	22	26	0.0627
4I0E	383	383	24	25	0.0627
1YQJ	351	351	22	26	0.0627
1BL7	351	351	22	26	0.0627
1A9U	351	351	22	26	0.0627
3DLX	1803	461	113	29	0.0627
4I0F	383	383	24	25	0.0627
3ZKI	686	357	43	23	0.0627
3KXC	271	271	17	19	0.0627
4HZT	383	383	24	25	0.0627
4I0G	383	383	24	25	0.0627
3B4M	319	80	20	6	0.0627
3NR8	558	317	35	21	0.0627
1XD4	1598	799	100	50	0.0626
3QNI	495	253	31	17	0.0626
3O5Z	160	82	10	5	0.0625
2KBY	192	48	12	3	0.0625
3LMG	512	260	32	16	0.0625
1XA6	352	352	22	23	0.0625
4AW5	240	240	15	15	0.0625
3UI4	96	96	6	6	0.0625
1W82	352	352	22	26	0.0625
1IJT	128	128	8	9	0.0625
